type	sample_id	date	origin	release	length	rkm	pheno_sex	geno_sex	recapture	floy1	floy2	Comments	comments	year	hmsc_id	sgs_reach	section	cand_parent
hatchery_outplant	OtsAC10SFMK_0219	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0220	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0221	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0222	2010-08-13	HOR	Homestead	NA	29.7	F	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0223	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0224	2010-08-13	HOR	Homestead	NA	29.7	F	F	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0225	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0226	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0227	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0228	2010-08-13	HOR	Homestead	NA	29.7	F	F	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0229	2010-08-13	HOR	Homestead	NA	29.7	F	F	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0230	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0231	2010-08-13	HOR	Homestead	NA	29.7	F	F	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0232	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0233	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0234	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0235	2010-08-13	HOR	Homestead	NA	29.7	F	F	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0236	2010-08-13	HOR	Homestead	NA	29.7	F	F	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0237	2010-08-13	HOR	Homestead	NA	29.7	F	F	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0238	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0239	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0240	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0241	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0242	2010-08-13	HOR	Homestead	NA	29.7	F	F	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0243	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0244	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0245	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0246	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0247	2010-08-13	HOR	Homestead	NA	29.7	F	F	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0248	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0249	2010-08-13	HOR	Homestead	NA	29.7	F	F	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0250	2010-08-13	HOR	Homestead	NA	29.7	F	F	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0251	2010-08-13	HOR	Homestead	NA	29.7	F	F	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0252	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0253	2010-08-13	HOR	Homestead	NA	29.7	F	F	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0254	2010-08-13	HOR	Homestead	NA	29.7	F	F	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0255	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0256	2010-08-13	HOR	Homestead	NA	29.7	F	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0257	2010-08-13	HOR	Homestead	NA	29.7	F	F	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0258	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0259	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0260	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0261	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0262	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0263	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0264	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0265	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0266	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0267	2010-08-13	HOR	Homestead	NA	29.7	M	M	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0268	2010-08-13	HOR	Homestead	NA	29.7	F	F	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0269	2010-08-13	HOR	Homestead	NA	29.7	F	F	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0270	2010-08-13	HOR	Homestead	NA	29.7	F	F	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0271	2010-08-13	HOR	Homestead	NA	29.7	F	F	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0272	2010-08-13	HOR	Homestead	NA	29.7	F	F	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0273	2010-08-13	HOR	Homestead	NA	29.7	F	F	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0274	2010-08-13	HOR	Homestead	NA	29.7	F	F	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
hatchery_outplant	OtsAC10SFMK_0275	2010-08-13	HOR	Homestead	NA	29.7	F	F	NA	NA	NA	NA	NA	2010	NA	NA	NA	TRUE
